gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,description,Regulation
ENSMUSG00000078435,34.44961285,-0.081821982,0.571706935,-0.143118751,0.886196396,0.978690672,AU041133,expressed sequence AU041133 [Source:MGI Symbol;Acc:MGI:2143755],Not Significant
ENSMUSG00000078517,1110.950453,-0.023056503,0.161145849,-0.143078481,0.8862282,0.978690672,Emc1,ER membrane protein complex subunit 1 [Source:MGI Symbol;Acc:MGI:2443696],Not Significant
ENSMUSG00000037958,241.7105992,0.028782499,0.201165956,0.143078378,0.886228281,0.978690672,Nsrp1,nuclear speckle regulatory protein 1 [Source:MGI Symbol;Acc:MGI:2144305],Not Significant
ENSMUSG00000047909,284.4520397,-0.042914082,0.300282277,-0.14291247,0.88635931,0.978690672,Ankrd16,ankyrin repeat domain 16 [Source:MGI Symbol;Acc:MGI:2444796],Not Significant
ENSMUSG00000041297,534.5333956,0.025902032,0.181316278,0.142855525,0.886404284,0.978690672,Cdk13,cyclin-dependent kinase 13 [Source:MGI Symbol;Acc:MGI:1916812],Not Significant
ENSMUSG00000016181,177.9294793,0.037043519,0.259356838,0.142828388,0.886425717,0.978690672,Utp25,UTP25 small subunit processome component [Source:MGI Symbol;Acc:MGI:2138080],Not Significant
ENSMUSG00000058900,27.65773567,-0.087981969,0.61621765,-0.142777425,0.886465967,0.978690672,Rsl1,regulator of sex limited protein 1 [Source:MGI Symbol;Acc:MGI:3044162],Not Significant
ENSMUSG00000001844,336.8969953,0.035441674,0.248246701,0.142767957,0.886473444,0.978690672,Zdhhc4,"zinc finger, DHHC domain containing 4 [Source:MGI Symbol;Acc:MGI:1920131]",Not Significant
ENSMUSG00000024535,149.4722289,0.057115984,0.400234777,0.1427062,0.88652222,0.978690672,Snx24,sorting nexing 24 [Source:MGI Symbol;Acc:MGI:1916476],Not Significant
ENSMUSG00000027680,2498.751896,0.048685301,0.341163377,0.142703772,0.886524138,0.978690672,Fxr1,FMR1 autosomal homolog 1 [Source:MGI Symbol;Acc:MGI:104860],Not Significant
ENSMUSG00000052456,973.1150893,-0.027177087,0.190847642,-0.142402008,0.886762476,0.978690672,Get3,"guided entry of tail-anchored proteins factor 3, ATPase [Source:MGI Symbol;Acc:MGI:1928379]",Not Significant
ENSMUSG00000033799,275.2919933,-0.040321658,0.28343626,-0.142260056,0.886874596,0.978690672,Tasor2,transcription activation suppressor family member 2 [Source:MGI Symbol;Acc:MGI:2145274],Not Significant
ENSMUSG00000038888,73.06517885,0.045127531,0.317433533,0.142163717,0.88695069,0.978690672,Ctu1,cytosolic thiouridylase subunit 1 [Source:MGI Symbol;Acc:MGI:2385277],Not Significant
ENSMUSG00000121050,14.53421171,0.072731153,0.512127991,0.142017531,0.887066159,0.978690672,-,"novel transcript, sense intronic to Anp32aand KO:Anp32a",Not Significant
ENSMUSG00000051675,225.7616532,-0.04642369,0.327299975,-0.141838356,0.887207687,0.978690672,Trim32,tripartite motif-containing 32 [Source:MGI Symbol;Acc:MGI:1917057],Not Significant
ENSMUSG00000027412,208.2910425,-0.029382131,0.207209287,-0.141799298,0.887238539,0.978690672,Lpin3,lipin 3 [Source:MGI Symbol;Acc:MGI:1891342],Not Significant
ENSMUSG00000118449,56.70226122,-0.050403011,0.355496916,-0.141781853,0.887252319,0.978690672,Gm3625,predicted gene 3625 [Source:MGI Symbol;Acc:MGI:3781801],Not Significant
ENSMUSG00000002748,1909.543974,0.031364645,0.221379158,0.141678402,0.887334035,0.978690672,Baz1b,"bromodomain adjacent to zinc finger domain, 1B [Source:MGI Symbol;Acc:MGI:1353499]",Not Significant
ENSMUSG00000080268,123.750559,-0.095466217,0.673913188,-0.141659518,0.887348953,0.978690672,Brms1,breast cancer metastasis-suppressor 1 [Source:MGI Symbol;Acc:MGI:2388804],Not Significant
ENSMUSG00000068923,206.9616926,0.031782173,0.224500017,0.141568688,0.887420701,0.978690672,Syt11,synaptotagmin XI [Source:MGI Symbol;Acc:MGI:1859547],Not Significant
ENSMUSG00000028382,911.7568749,0.036700544,0.259320672,0.141525715,0.887454647,0.978690672,Ptbp3,polypyrimidine tract binding protein 3 [Source:MGI Symbol;Acc:MGI:1923334],Not Significant
ENSMUSG00000052144,562.8539554,-0.035413032,0.250426042,-0.141411139,0.887545155,0.978690672,Ppp4r2,"protein phosphatase 4, regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:3027896]",Not Significant
ENSMUSG00000055302,3456.917707,0.026414695,0.186846259,0.141371283,0.887576639,0.978690672,Mrfap1,Morf4 family associated protein 1 [Source:MGI Symbol;Acc:MGI:1914818],Not Significant
ENSMUSG00000009030,261.1727426,-0.044342845,0.313676894,-0.141364715,0.887581827,0.978690672,Pdcl,phosducin-like [Source:MGI Symbol;Acc:MGI:1914716],Not Significant
ENSMUSG00000037351,2001.028786,0.022223505,0.157246886,0.141328745,0.887610243,0.978690672,Actr1b,"ARP1 actin-related protein 1B, centractin beta [Source:MGI Symbol;Acc:MGI:1917446]",Not Significant
ENSMUSG00000029402,93.13528625,0.044904416,0.317886583,0.141259237,0.887665151,0.978690672,Snrnp35,small nuclear ribonucleoprotein 35 (U11/U12) [Source:MGI Symbol;Acc:MGI:1923417],Not Significant
ENSMUSG00000075419,390.8340653,-0.03644865,0.258512693,-0.140993659,0.887874952,0.978690672,Dolk,dolichol kinase [Source:MGI Symbol;Acc:MGI:2677836],Not Significant
ENSMUSG00000046020,440.9271929,0.032265157,0.228893448,0.14096147,0.887900381,0.978690672,Pofut1,protein O-fucosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2153207],Not Significant
ENSMUSG00000028187,279.4237672,0.027751529,0.196980907,0.140884362,0.887961296,0.978690672,Rpf1,ribosome production factor 1 homolog [Source:MGI Symbol;Acc:MGI:1917535],Not Significant
ENSMUSG00000035266,75.53833968,-0.057801015,0.410663553,-0.140750292,0.888067213,0.978690672,Helq,"helicase, POLQ-like [Source:MGI Symbol;Acc:MGI:2176740]",Not Significant
ENSMUSG00000070834,19.93333645,0.069707228,0.495257427,0.140749485,0.888067851,0.978690672,Gm13015,predicted gene 13015 [Source:MGI Symbol;Acc:MGI:3651767],Not Significant
ENSMUSG00000097503,19.15469736,0.076147629,0.541212505,0.140698207,0.888108362,0.978690672,3110045C21Rik,RIKEN cDNA 3110045C21 gene [Source:MGI Symbol;Acc:MGI:1914553],Not Significant
ENSMUSG00000092232,112.8616296,0.049778603,0.354100425,0.140577644,0.88820361,0.978690672,Gm20521,predicted gene 20521 [Source:MGI Symbol;Acc:MGI:5141986],Not Significant
ENSMUSG00000030662,2834.35424,0.038198277,0.271868777,0.140502626,0.888262877,0.978690672,Ipo5,importin 5 [Source:MGI Symbol;Acc:MGI:1917822],Not Significant
ENSMUSG00000055817,289.4031224,-0.037615003,0.268001319,-0.140353798,0.88838046,0.978690672,Mta3,metastasis associated 3 [Source:MGI Symbol;Acc:MGI:2151172],Not Significant
ENSMUSG00000019718,123.1470625,-0.034232599,0.243930433,-0.14033755,0.888393297,0.978690672,L3hypdh,L-3-hydroxyproline dehydratase (trans-) [Source:MGI Symbol;Acc:MGI:1914467],Not Significant
ENSMUSG00000115234,75.7808148,0.341793517,2.436091311,0.140304067,0.888419751,0.978690672,Gm49130,"predicted gene, 49130 [Source:MGI Symbol;Acc:MGI:6118539]",Not Significant
ENSMUSG00000031438,970.0609649,-0.055038831,0.392304646,-0.140296149,0.888426007,0.978690672,Rnf128,ring finger protein 128 [Source:MGI Symbol;Acc:MGI:1914139],Not Significant
ENSMUSG00000038545,633.9631947,-0.034818141,0.248199001,-0.140283165,0.888436265,0.978690672,Cul7,cullin 7 [Source:MGI Symbol;Acc:MGI:1913765],Not Significant
ENSMUSG00000027200,444.8446385,-0.089491623,0.637976861,-0.140274089,0.888443436,0.978690672,Sema6d,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D [Source:MGI Symbol;Acc:MGI:2387661]",Not Significant
ENSMUSG00000030051,70.75878043,0.050016946,0.35701019,0.140099492,0.888581382,0.978690672,Aplf,aprataxin and PNKP like factor [Source:MGI Symbol;Acc:MGI:1919353],Not Significant
ENSMUSG00000048652,13.76815146,-0.155682518,1.11206414,-0.139994189,0.888664581,0.978690672,Samd13,sterile alpha motif domain containing 13 [Source:MGI Symbol;Acc:MGI:2686498],Not Significant
ENSMUSG00000004096,962.2074005,0.030499133,0.217904596,0.139965534,0.888687222,0.978690672,Cwc15,CWC15 spliceosome-associated protein [Source:MGI Symbol;Acc:MGI:1913320],Not Significant
ENSMUSG00000057894,169.2360742,0.037753475,0.269775258,0.139944172,0.8887041,0.978690672,Zfp329,zinc finger protein 329 [Source:MGI Symbol;Acc:MGI:1921283],Not Significant
ENSMUSG00000038055,593.0026457,-0.031474962,0.224911234,-0.139943932,0.88870429,0.978690672,Dexi,dexamethasone-induced transcript [Source:MGI Symbol;Acc:MGI:1926236],Not Significant
ENSMUSG00000029148,1503.968961,-0.021154275,0.151248202,-0.139864637,0.888766942,0.978690672,Nrbp1,nuclear receptor binding protein 1 [Source:MGI Symbol;Acc:MGI:2183436],Not Significant
ENSMUSG00000112237,16.64835006,-0.503153905,3.59825291,-0.139832835,0.88879207,0.978690672,D630033A02Rik,RIKEN cDNA D630033A02 gene [Source:MGI Symbol;Acc:MGI:3028060],Not Significant
ENSMUSG00000029591,318.4126648,0.079057527,0.565615007,0.139772684,0.888839597,0.978690672,Ung,uracil DNA glycosylase [Source:MGI Symbol;Acc:MGI:109352],Not Significant
ENSMUSG00000000804,398.8297188,0.040350314,0.288906746,0.13966553,0.888924262,0.978690672,Usp32,ubiquitin specific peptidase 32 [Source:MGI Symbol;Acc:MGI:2144475],Not Significant
ENSMUSG00000036376,246.8155549,0.029343034,0.210112455,0.139653949,0.888933413,0.978690672,Abt1,activator of basal transcription 1 [Source:MGI Symbol;Acc:MGI:1353636],Not Significant
ENSMUSG00000021814,935.4424426,0.029720354,0.212833518,0.139641322,0.88894339,0.978690672,Anxa7,annexin A7 [Source:MGI Symbol;Acc:MGI:88031],Not Significant
ENSMUSG00000026895,7932.483147,-0.042304168,0.303074852,-0.139583235,0.888989287,0.978690672,Ndufa8,NADH:ubiquinone oxidoreductase subunit A8 [Source:MGI Symbol;Acc:MGI:1915625],Not Significant
ENSMUSG00000070923,779.4637227,0.039222319,0.281162265,0.13950065,0.889054542,0.978690672,Klhl9,kelch-like 9 [Source:MGI Symbol;Acc:MGI:2180122],Not Significant
ENSMUSG00000026456,395.8196457,-0.03539302,0.253886885,-0.13940468,0.889130374,0.978690672,Cyb5r1,cytochrome b5 reductase 1 [Source:MGI Symbol;Acc:MGI:1919267],Not Significant
ENSMUSG00000039496,231.9759664,-0.078782652,0.565251323,-0.139376325,0.88915278,0.978690672,Cdnf,cerebral dopamine neurotrophic factor [Source:MGI Symbol;Acc:MGI:3606576],Not Significant
ENSMUSG00000027573,814.6604327,-0.03486354,0.250700028,-0.139064765,0.889398971,0.978832004,Gid8,GID complex subunit 8 [Source:MGI Symbol;Acc:MGI:1923675],Not Significant
ENSMUSG00000068579,26.87912537,-0.06752704,0.485583425,-0.139063726,0.889399792,0.978832004,Rpl7a-ps3,"ribosomal protein L7A, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3643413]",Not Significant
ENSMUSG00000054733,765.7113418,-0.049858378,0.35895122,-0.138900149,0.889529053,0.978866287,Msra,methionine sulfoxide reductase A [Source:MGI Symbol;Acc:MGI:106916],Not Significant
ENSMUSG00000029167,1082.611802,-0.081230075,0.584918394,-0.138874202,0.889549557,0.978866287,Ppargc1a,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha [Source:MGI Symbol;Acc:MGI:1342774]",Not Significant
ENSMUSG00000041346,130.1759424,-0.032222207,0.232251996,-0.138738129,0.889657087,0.978888238,Wrap53,"WD repeat containing, antisense to Trp53 [Source:MGI Symbol;Acc:MGI:2384933]",Not Significant
ENSMUSG00000109493,11.27576044,0.104655329,0.754550773,0.138698856,0.889688122,0.978888238,Gm45208,predicted gene 45208 [Source:MGI Symbol;Acc:MGI:5753784],Not Significant
ENSMUSG00000028470,955.4173406,-0.026478103,0.191487966,-0.138275546,0.890022651,0.979148941,Hint2,histidine triad nucleotide binding protein 2 [Source:MGI Symbol;Acc:MGI:1916167],Not Significant
ENSMUSG00000081684,5179.154279,-0.028311187,0.204842487,-0.138209546,0.890074811,0.979148941,Rps2-ps13,"ribosomal protein S2, pseudogene 13 [Source:MGI Symbol;Acc:MGI:3705640]",Not Significant
ENSMUSG00000113512,21.22327532,-0.06115905,0.44265102,-0.138165388,0.890109709,0.979148941,Gm9063,predicted gene 9063 [Source:MGI Symbol;Acc:MGI:3647644],Not Significant
ENSMUSG00000031652,547.4747035,-0.044107383,0.319390148,-0.138098759,0.890162367,0.979148941,N4bp1,NEDD4 binding protein 1 [Source:MGI Symbol;Acc:MGI:2136825],Not Significant
ENSMUSG00000052997,783.6901232,-0.022139648,0.160518736,-0.137925634,0.890299191,0.979185921,Uba2,ubiquitin-like modifier activating enzyme 2 [Source:MGI Symbol;Acc:MGI:1858313],Not Significant
ENSMUSG00000044139,45.6960844,-0.049470545,0.358769333,-0.137889559,0.890327702,0.979185921,Prss53,"protease, serine 53 [Source:MGI Symbol;Acc:MGI:2652890]",Not Significant
ENSMUSG00000086743,13.2829376,-0.089837411,0.651793836,-0.137831022,0.890373966,0.979185921,Hnrnpa1l2-ps,"heterogeneous nuclear ribonucleoprotein A1-like 2, pseudogene [Source:MGI Symbol;Acc:MGI:3644479]",Not Significant
ENSMUSG00000078652,970.5830263,-0.025450459,0.184783891,-0.137730942,0.890453065,0.979207664,Psme3,"proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki) [Source:MGI Symbol;Acc:MGI:1096366]",Not Significant
ENSMUSG00000061273,639.6845485,-0.046307637,0.337195769,-0.137331606,0.890768689,0.979453259,Mmgt1,membrane magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:2384305],Not Significant
ENSMUSG00000043323,770.909216,0.032773687,0.238704402,0.13729821,0.890795085,0.979453259,Fbrsl1,fibrosin-like 1 [Source:MGI Symbol;Acc:MGI:1920907],Not Significant
ENSMUSG00000046991,10.33059862,0.105359809,0.768753925,0.13705271,0.890989132,0.979546396,Wdr27,WD repeat domain 27 [Source:MGI Symbol;Acc:MGI:1918932],Not Significant
ENSMUSG00000031600,881.3692758,0.039330351,0.287095579,0.136993927,0.891035596,0.979546396,Vps37a,vacuolar protein sorting 37A [Source:MGI Symbol;Acc:MGI:1261835],Not Significant
ENSMUSG00000028641,373.3277949,-0.051728974,0.377786534,-0.136926465,0.89108892,0.979546396,P3h1,prolyl 3-hydroxylase 1 [Source:MGI Symbol;Acc:MGI:1888921],Not Significant
ENSMUSG00000027162,559.7212106,0.048903956,0.357457543,0.136810531,0.891180559,0.979546396,Lin7c,"lin-7 homolog C, crumbs cell polarity complex component [Source:MGI Symbol;Acc:MGI:1330839]",Not Significant
ENSMUSG00000003208,110.3235184,0.03287443,0.240348009,0.136778456,0.891205913,0.979546396,Yju2,YJU2 splicing factor [Source:MGI Symbol;Acc:MGI:1920136],Not Significant
ENSMUSG00000084277,17.63881461,0.078187288,0.57179302,0.136740543,0.891235882,0.979546396,Gm11702,predicted gene 11702 [Source:MGI Symbol;Acc:MGI:3649846],Not Significant
ENSMUSG00000023170,451.8286172,0.026444573,0.193659862,0.136551649,0.891385197,0.979589125,Gps2,G protein pathway suppressor 2 [Source:MGI Symbol;Acc:MGI:1891751],Not Significant
ENSMUSG00000120126,101.2344388,-0.042092715,0.309004085,-0.136220579,0.891646907,0.979589125,-,novel transcript,Not Significant
ENSMUSG00000009216,7.403633933,-0.106708323,0.783558851,-0.136184184,0.891675678,0.979589125,Fam163b,"family with sequence similarity 163, member B [Source:MGI Symbol;Acc:MGI:1926106]",Not Significant
ENSMUSG00000015289,299.1318801,-0.037735804,0.277309832,-0.136078133,0.891759514,0.979589125,Lage3,"L antigen family, member 3 [Source:MGI Symbol;Acc:MGI:1913442]",Not Significant
ENSMUSG00000031881,30.96551502,-0.05680181,0.417686935,-0.13599135,0.891828119,0.979589125,Cdh16,cadherin 16 [Source:MGI Symbol;Acc:MGI:106671],Not Significant
ENSMUSG00000028861,1127.809103,0.026784706,0.19710976,0.135887267,0.891910402,0.979589125,Mrps15,mitochondrial ribosomal protein S15 [Source:MGI Symbol;Acc:MGI:1913657],Not Significant
ENSMUSG00000038023,881.0480069,-0.04136106,0.304680959,-0.135752035,0.89201731,0.979589125,Atp6v0a2,"ATPase, H+ transporting, lysosomal V0 subunit A2 [Source:MGI Symbol;Acc:MGI:104855]",Not Significant
ENSMUSG00000037325,89.93709305,0.037783074,0.278407799,0.135711262,0.892049544,0.979589125,Bbs7,Bardet-Biedl syndrome 7 (human) [Source:MGI Symbol;Acc:MGI:1918742],Not Significant
ENSMUSG00000030982,440.24159,-0.023956737,0.176566493,-0.135681104,0.892073386,0.979589125,Vps35l,VPS35 endosomal protein sorting factor like [Source:MGI Symbol;Acc:MGI:1918767],Not Significant
ENSMUSG00000029761,1201.992773,-0.045244117,0.333480416,-0.135672485,0.892080201,0.979589125,Cald1,caldesmon 1 [Source:MGI Symbol;Acc:MGI:88250],Not Significant
ENSMUSG00000051671,303.191197,-0.032169623,0.237134947,-0.135659562,0.892090417,0.979589125,Coa6,cytochrome c oxidase assembly factor 6 [Source:MGI Symbol;Acc:MGI:1915142],Not Significant
ENSMUSG00000060989,91.5926235,0.056376765,0.415670957,0.135628347,0.892115095,0.979589125,Gm11847,predicted gene 11847 [Source:MGI Symbol;Acc:MGI:3651787],Not Significant
ENSMUSG00000027305,657.2623559,-0.044822404,0.330552108,-0.135598604,0.892138609,0.979589125,Ndufaf1,NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:MGI Symbol;Acc:MGI:1916952],Not Significant
ENSMUSG00000038349,73.99476985,0.052484387,0.387282498,0.135519646,0.892201032,0.979589125,Plcl1,phospholipase C-like 1 [Source:MGI Symbol;Acc:MGI:3036262],Not Significant
ENSMUSG00000098198,11.21150987,0.07924813,0.585004603,0.135465823,0.892243584,0.979589125,Gm9169,predicted gene 9169 [Source:MGI Symbol;Acc:MGI:3648561],Not Significant
ENSMUSG00000053740,104.7514109,0.053286001,0.393406378,0.135447731,0.892257888,0.979589125,Gm6457,predicted pseudogene 6457 [Source:MGI Symbol;Acc:MGI:3648519],Not Significant
ENSMUSG00000058690,2233.061376,-0.043038607,0.317834002,-0.135412218,0.892285965,0.979589125,Ccser2,coiled-coil serine rich 2 [Source:MGI Symbol;Acc:MGI:101859],Not Significant
ENSMUSG00000003379,7.267180023,0.140893046,1.041030503,0.135339979,0.892343077,0.979589125,Cd79a,CD79A antigen (immunoglobulin-associated alpha) [Source:MGI Symbol;Acc:MGI:101774],Not Significant
ENSMUSG00000026634,585.4327363,0.020894244,0.154605641,0.135145419,0.8924969,0.979692827,Angel2,angel homolog 2 [Source:MGI Symbol;Acc:MGI:1196310],Not Significant
ENSMUSG00000026705,187.2455421,-0.03773533,0.279481612,-0.135019007,0.892596847,0.979737378,Klhl20,kelch-like 20 [Source:MGI Symbol;Acc:MGI:2444855],Not Significant
ENSMUSG00000061068,26.9562568,0.07951923,0.58947499,0.134898395,0.892692209,0.979773036,Mcpt4,mast cell protease 4 [Source:MGI Symbol;Acc:MGI:96940],Not Significant
ENSMUSG00000024826,1092.097094,-0.039539704,0.293292858,-0.134813048,0.89275969,0.979773036,Dpf2,double PHD fingers 2 [Source:MGI Symbol;Acc:MGI:109529],Not Significant
ENSMUSG00000033931,107.2566472,0.04578391,0.339898588,0.134698736,0.892850072,0.979773036,Rbm34,RNA binding motif protein 34 [Source:MGI Symbol;Acc:MGI:1098653],Not Significant
ENSMUSG00000074170,373.0270955,0.059123024,0.438996704,0.134677603,0.892866782,0.979773036,Plekhf1,"pleckstrin homology domain containing, family F (with FYVE domain) member 1 [Source:MGI Symbol;Acc:MGI:1919537]",Not Significant
ENSMUSG00000028015,413.5731439,-0.032672195,0.243128866,-0.134382213,0.893100346,0.979964181,Ctso,cathepsin O [Source:MGI Symbol;Acc:MGI:2139628],Not Significant
ENSMUSG00000060981,514.861845,0.050086012,0.373193694,0.134209159,0.893237184,0.979982253,H4c8,H4 clustered histone 8 [Source:MGI Symbol;Acc:MGI:2448427],Not Significant
ENSMUSG00000082884,711.3914935,0.046492632,0.347079377,0.133953887,0.893439039,0.979982253,Gm13339,predicted gene 13339 [Source:MGI Symbol;Acc:MGI:3650221],Not Significant
ENSMUSG00000061411,165.5116587,0.054160785,0.404430363,0.133918691,0.89346687,0.979982253,Nol4l,nucleolar protein 4-like [Source:MGI Symbol;Acc:MGI:1918765],Not Significant
ENSMUSG00000106062,11.23813028,0.079067525,0.590584972,0.133880015,0.893497454,0.979982253,Gm43820,predicted gene 43820 [Source:MGI Symbol;Acc:MGI:5663957],Not Significant
